platform,title_raw,title_clean,cleaned_text,full_description,tokens,token_count,budget_extracted,budget_currency,budget_type,skills_clean,category_clean,posted_date
Fiverr.com,حصص تعليمية لإعداد جدول زمني لأعمال تطوير مشروع متعدد الاستخدام,حصص تعليميه لاعداد جدول زمني لاعمال تطوير متعدد الاستخدام تدريبي احد الزملاء الخبراء التخطيط لاعداد جدول زمني مبديي prel,حصص تعليميه لاعداد جدول زمني لاعمال تطوير متعدد الاستخدام تدريبي احد الزملاء الخبراء التخطيط لاعداد جدول زمني مبديي preliminary project schedule لمشروع متعدد الاستخدامات مدينه الرياض، بناء علي محددات زمنيه محدده، وبما يشمل اعمال الحفر، التصميم، والتنفيذ لجميع مكونات المشروع. graphic design web development,مطلوب تدريبي من أحد الزملاء الخبراء في التخطيط لإعداد جدول زمني مبدئي (Preliminary Project Schedule) لمشروع متعدد الاستخدامات في مدينة الرياض، بناءً على محددات زمنية محددة، وبما يشمل أعمال الحفر، التصميم، والتنفيذ لجميع مكونات المشروع.,حصص | تعليميه | لاعداد | جدول | زمني | لاعمال | تطوير | متعدد | الاستخدام | تدريبي | احد | الزملاء | الخبراء | التخطيط | لاعداد | جدول | زمني | مبديي | preliminary | project | schedule | لمشروع | متعدد | الاستخدامات | مدينه | الرياض، | بناء | علي | محددات | زمنيه | محدده، | وبما | يشمل | اعمال | الحفر، | التصميم، | والتنفيذ | لجميع | مكونات | المشروع. | graphic | design | web | development,44,,USD,unknown,graphic design | web development,,2026-05-05 09:19:40
Fiverr.com,تصميم موقع وهوية لبراند منتجات كورية,تصميم موقع وهويه لبراند منتجات كوريه نبذه العلامه التجاريه glow brand identity graphic design web development,تصميم موقع وهويه لبراند منتجات كوريه نبذه العلامه التجاريه glow brand identity graphic design web development,نبذة عن العلامة التجارية K Glow,تصميم | موقع | وهويه | لبراند | منتجات | كوريه | نبذه | العلامه | التجاريه | glow | brand | identity | graphic | design | web | development,16,,USD,unknown,brand identity | graphic design | web development,,2026-05-05 09:18:11
Fiverr.com,إدارة وصناعة محتوى Reels و Personal Branding على TikTok ووسائل التواصل,اداره وصناعه محتوي reels personal branding علي tiktok ووسايل التواصل وصف project management,اداره وصناعه محتوي reels personal branding علي tiktok ووسايل التواصل وصف project management,وصف المشروع:,اداره | وصناعه | محتوي | reels | personal | branding | علي | tiktok | ووسايل | التواصل | وصف | project | management,13,,USD,unknown,project management,,2026-05-05 09:06:44
Fiverr.com,مونتير فيديو لعمل فيديو تسويقي لشقة تشطيب,مونتير فيديو لعمل فيديو تسويقي لشقه تشطيب محتاج فيديو مونتير محترف لعمل فيديو تسويقي لشغل تشطيبات شقق. digital marketing,مونتير فيديو لعمل فيديو تسويقي لشقه تشطيب محتاج فيديو مونتير محترف لعمل فيديو تسويقي لشغل تشطيبات شقق. digital marketing video editing,محتاج فيديو مونتير محترف لعمل فيديو تسويقي لشغل تشطيبات شقق.,مونتير | فيديو | لعمل | فيديو | تسويقي | لشقه | تشطيب | محتاج | فيديو | مونتير | محترف | لعمل | فيديو | تسويقي | لشغل | تشطيبات | شقق. | digital | marketing | video | editing,21,,USD,unknown,digital marketing | video editing,,2026-05-05 08:56:59
Fiverr.com,طلب موقع   او مدونة الأنسب,طلب موقع او مدونه الانسب عندي استضافه هوستنقر وvps kvm يعمل n8n web development,طلب موقع او مدونه الانسب عندي استضافه هوستنقر وvps kvm يعمل n8n web development,عندي استضافه  هوستنقر    وvps  KVM 2  يعمل عليه n8n,طلب | موقع | او | مدونه | الانسب | عندي | استضافه | هوستنقر | وvps | kvm | يعمل | n8n | web | development,14,,USD,unknown,web development,,2026-05-05 08:53:44
Fiverr.com,إنشاء فيديو دعائي سينمائي,انشاء فيديو دعايي سينمايي بحث مصمم فيديو احترافي بالذكاء الاصطناعي لانشاء فيديو دعايي سينمايي لتقنيه زراعيه موجهه للشركا,انشاء فيديو دعايي سينمايي بحث مصمم فيديو احترافي بالذكاء الاصطناعي لانشاء فيديو دعايي سينمايي لتقنيه زراعيه موجهه للشركات والمشاريع الكبري السعوديه، باسلوب واقعي وفخم مرتبط بالاستدامه ورويه 2030 video editing,بحث عن مصمم فيديو احترافي بالذكاء الاصطناعي لإنشاء فيديو دعائي سينمائي لتقنية زراعية موجهة للشركات والمشاريع الكبرى في السعودية، بأسلوب واقعي وفخم مرتبط بالاستدامة ورؤية 2030,انشاء | فيديو | دعايي | سينمايي | بحث | مصمم | فيديو | احترافي | بالذكاء | الاصطناعي | لانشاء | فيديو | دعايي | سينمايي | لتقنيه | زراعيه | موجهه | للشركات | والمشاريع | الكبري | السعوديه، | باسلوب | واقعي | وفخم | مرتبط | بالاستدامه | ورويه | 2030 | video | editing,30,,USD,unknown,video editing,,2026-05-05 08:46:48
Fiverr.com,حساب كميات,حساب كميات حصر كميات قسيمه freelance services,حساب كميات حصر كميات قسيمه freelance services,مطلوب حصر كميات قسيمه,حساب | كميات | حصر | كميات | قسيمه | freelance | services,7,,USD,unknown,freelance services,,2026-05-05 08:45:11
Fiverr.com,تطوير تطبيقات Flutter مع خبرة قوية في Laravel (PHP),تطوير تطبيقات flutter خبره قويه laravel php مبرمج محترف لديه خبره تطوير تطبيقات flutter خبره قويه laravel php علي اجراء ,تطوير تطبيقات flutter خبره قويه laravel php مبرمج محترف لديه خبره تطوير تطبيقات flutter خبره قويه laravel php علي اجراء التعديلات والتحسينات علي تطبيق جاهز. flutter laravel mobile app php web development,نبحث عن مبرمج محترف لديه خبرة في تطوير تطبيقات Flutter مع خبرة قوية في Laravel (PHP) للعمل على إجراء بعض التعديلات والتحسينات على تطبيق جاهز.,تطوير | تطبيقات | flutter | خبره | قويه | laravel | php | مبرمج | محترف | لديه | خبره | تطوير | تطبيقات | flutter | خبره | قويه | laravel | php | علي | اجراء | التعديلات | والتحسينات | علي | تطبيق | جاهز. | flutter | laravel | mobile | app | php | web | development,32,,USD,unknown,flutter | laravel | mobile app | php | web development,,2026-05-05 08:27:32
Fiverr.com,فيديو إعلاني 3D لغسالة iLK التركية (سعة 8 كغم) بمدة 30 ثانية,فيديو اعلاني 3d لغساله ilk التركيه سعه كغم بمده 30 ثانيه لسلام علیكم رحمه الله بركاته video editing,فيديو اعلاني 3d لغساله ilk التركيه سعه كغم بمده 30 ثانيه لسلام علیكم رحمه الله بركاته video editing,لسلام علیكم و رحمة الله و بركاته,فيديو | اعلاني | 3d | لغساله | ilk | التركيه | سعه | كغم | بمده | 30 | ثانيه | لسلام | علیكم | رحمه | الله | بركاته | video | editing,18,,USD,unknown,video editing,,2026-05-05 08:26:01
Fiverr.com,شخص متخصص لتنسيق ورقة علمية,شخص متخصص لتنسيق ورقه علميه يوجد ورقه علميه والمطلوب تنسيقها تعليمات مجله معينه .... ايضا اضافه الجداول ملف اخر تنسيقها ,شخص متخصص لتنسيق ورقه علميه يوجد ورقه علميه والمطلوب تنسيقها تعليمات مجله معينه .... ايضا اضافه الجداول ملف اخر تنسيقها المناسب المجله المحدده freelance services,يوجد ورقة علمية والمطلوب تنسيقها حسب تعليمات مجلة معينه .... ايضا اضافة الجداول في ملف اخر مع تنسيقها المناسب حسب المجلة المحددة,شخص | متخصص | لتنسيق | ورقه | علميه | يوجد | ورقه | علميه | والمطلوب | تنسيقها | تعليمات | مجله | معينه | .... | ايضا | اضافه | الجداول | ملف | اخر | تنسيقها | المناسب | المجله | المحدده | freelance | services,25,,USD,unknown,freelance services,,2026-05-05 08:06:31
